epoch,training_loss,validation_loss
1,2.282730020828247,nan
2,2.2196554113769533,nan
3,2.131337140426636,nan
4,2.0062675789260864,nan
5,1.8479917388534546,1.7305926454544067
6,1.6615165714263915,nan
7,1.4665390801620484,nan
8,1.2746511531448363,nan
9,1.1049503353500367,nan
10,0.9626490390205383,0.8649012726783752
11,0.8468601054000855,nan
12,0.7547910677528381,nan
13,0.68230244430542,nan
14,0.6252337634277344,nan
15,0.5793341629981995,0.5224747074127197
16,0.5410343256759643,nan
17,0.5084959228706359,nan
18,0.4805040609073639,nan
19,0.4571424743080139,nan
20,0.439257195854187,0.39648887748718264
21,0.42156275149345396,nan
22,0.4066486024570465,nan
23,0.3919866847038269,nan
24,0.38274491832733154,nan
25,0.372396487455368,0.339866447687149
26,0.36280175676345827,nan
27,0.35537616934776306,nan
28,0.3480050325679779,nan
29,0.3398325049304962,nan
30,0.3347267417144775,0.3078012230396271
31,0.32774321168899534,nan
32,0.32197797727584837,nan
33,0.3159496673107147,nan
34,0.3107440857887268,nan
35,0.306186277589798,0.2852541848182678
36,0.30200736919403076,nan
37,0.29697532651901243,nan
38,0.2912320555782318,nan
39,0.28812348558425904,nan
40,0.28392792139053347,0.2664082875967026
41,0.27934396372795106,nan
42,0.2739462373161316,nan
43,0.2714346147727966,nan
44,0.2671051327705383,nan
45,0.2663156033563614,0.2493942321538925
46,0.26011000629425046,nan
47,0.25473217405319215,nan
48,0.25322226496219635,nan
49,0.24775954030990602,nan
50,0.24509020070552825,0.23376633167266847
51,0.24109635172843932,nan
52,0.23895020052433014,nan
53,0.23387676990509032,nan
54,0.23212899164676667,nan
55,0.2278147364139557,0.22003128039836883
56,0.22518083348751067,nan
57,0.22220222777843476,nan
58,0.2192129515886307,nan
59,0.21505648001670838,nan
60,0.21230234444141388,0.20618855981826784
61,0.20877002435684205,nan
62,0.20660415895462036,nan
63,0.20359810783863067,nan
64,0.20129288613319396,nan
65,0.19852049640655517,0.19439183413982392
66,0.19457447074890136,nan
67,0.19133996485710145,nan
68,0.1890915960216522,nan
69,0.18696383025169372,nan
70,0.1833456500053406,0.18276789047718048
71,0.18155522278785705,nan
72,0.17888120620250703,nan
73,0.17598261630058287,nan
74,0.1758933221244812,nan
75,0.17097693429470062,0.17287923493385315
76,0.16970232064247132,nan
77,0.16585097297668458,nan
78,0.1649047808933258,nan
79,0.16189265359401703,nan
80,0.16019562353134156,0.1635246868133545
81,0.1581648244380951,nan
82,0.15668306148052216,nan
83,0.15511516541481019,nan
84,0.152521477766037,nan
85,0.1506956844854355,0.15521693851947785
86,0.14854916741847993,nan
87,0.14593546699047089,nan
88,0.14452764996528625,nan
89,0.14385832207202912,nan
90,0.13988976011276244,0.148219455742836
91,0.13978845252513886,nan
92,0.1382803192615509,nan
93,0.13714441556453705,nan
94,0.1340698540687561,nan
95,0.1319382434296608,0.1406670848608017
96,0.13126848196983337,nan
97,0.12948205722808837,nan
98,0.12796078911304473,nan
99,0.1263614178133011,nan
100,0.1253293062019348,0.13434586114883423
101,0.12444098194360734,nan
102,0.12170585467100144,nan
103,0.12121478199005127,nan
104,0.1197107715177536,0.12984009820222855
105,0.11807606259822845,nan
106,0.11636691184520721,nan
107,0.11396677167415618,nan
108,0.11356610791444778,0.12567918952703475
109,0.11217115651845933,nan
110,0.11063983677387237,nan
111,0.10914042682647705,nan
112,0.108502070581913,0.1217959551692009
113,0.10598358159542083,nan
114,0.10710965992927551,nan
115,0.10421429822921753,nan
116,0.10292539460420609,0.11793461874723435
117,0.10327610901594161,nan
118,0.10201681186437607,nan
119,0.10067835726737977,nan
120,0.09890565990686416,0.11455905719995499
121,0.0977604937005043,nan
122,0.0965329202055931,nan
123,0.09548168277978897,nan
124,0.095979329059124,0.1112320541858673
125,0.09418042215585709,nan
126,0.092956127576828,nan
127,0.09145541064739228,nan
128,0.09026510376453399,0.1087367722272873
129,0.08986578832387924,nan
130,0.0882934725522995,nan
131,0.0886921896648407,nan
132,0.08709187810659409,0.10583135788440705
133,0.08660196429491043,nan
134,0.08617936527729034,nan
135,0.08505691401720047,nan
136,0.08408191739559173,0.10325892379283905
137,0.08313298228263855,nan
138,0.08175180212259292,nan
139,0.08124936034917832,nan
140,0.07988446079730988,0.1011106288909912
141,0.07840640879154205,nan
142,0.0798448437833786,nan
143,0.07761413847208024,nan
144,0.07605192626714706,0.09925624408721924
145,0.07598353704214096,nan
146,0.07546649256587029,nan
147,0.07409651003360748,nan
148,0.07456254091978073,0.09710584971904755
149,0.07394949557781219,nan
150,0.0736602698302269,nan
151,0.07230611987113952,nan
152,0.07086174443721771,0.09524982622861862
153,0.07129656375050544,nan
154,0.07028788591861725,nan
155,0.07084102631568909,nan
156,0.06858672227859497,0.0936385371208191
157,0.06793536011457443,nan
158,0.06851239334702491,nan
159,0.0680493765449524,nan
160,0.06640512537956238,0.09226955271959304
161,0.06541855842113495,nan
162,0.06480164659738541,nan
163,0.06397736510276794,nan
164,0.06391704458713532,0.0902998312830925
165,0.0638798434662819,nan
166,0.06263525730848313,nan
167,0.062067446281909945,nan
168,0.06154279902935028,0.08880426898002625
169,0.06150090161442757,nan
170,0.060772066898345946,nan
171,0.06048469711065292,nan
172,0.05906994547247887,0.08754058827161788
173,0.05859934480547905,nan
174,0.057092695350646976,nan
175,0.056965375428199766,nan
176,0.056951002806425094,0.08658087421655655
177,0.0564156861782074,nan
178,0.05546493150830269,nan
179,0.05572797729492188,nan
180,0.05509083316087723,0.08509274461269378
181,0.055697951760292054,nan
182,0.05454792649209499,nan
183,0.053091762490272525,nan
184,0.05348153491258621,0.08363678042888642
185,0.053492492003440854,nan
186,0.051535789937973024,nan
187,0.052653566043376926,nan
188,0.05187248049378395,0.08268936814069748
189,0.0510661986553669,nan
190,0.05079742919683457,nan
191,0.050019343560934064,nan
192,0.049251805791854855,0.0816794448852539
193,0.04907583177924156,nan
194,0.048919941283464434,nan
195,0.04779919298410416,nan
196,0.04839203125834465,0.0813037104487419
197,0.04755067106366158,nan
198,0.04654686241388321,nan
199,0.04626204581618309,nan
200,0.045498400061130526,0.08097255249023437
201,0.046415834790468215,nan
202,0.045819838621616364,nan
203,0.04460332505941391,nan
204,0.044303665952682494,0.08002240862846374
205,0.045137677468061445,nan
206,0.04351342672228813,nan
207,0.04413405043244362,nan
208,0.04316462657213211,0.07931176693439483
209,0.04302964598417282,nan
210,0.04182616202473641,nan
211,0.04164311831355095,nan
212,0.042301881075501445,0.07872947126626968
213,0.0413979141163826,nan
214,0.04160585817694664,nan
215,0.0400765193939209,nan
216,0.04074038482069969,0.07847951991558075
217,0.03998951752185822,nan
218,0.03948138823866844,nan
219,0.03989295735836029,nan
220,0.039278047659397124,0.07706908892393112
221,0.03925977722644806,nan
222,0.037895261245965955,nan
223,0.037696571967601775,nan
224,0.03759723611712456,0.07634222388267517
225,0.0378136410343647,nan
226,0.037844871087670325,nan
227,0.036747214410305026,nan
228,0.03693527130961418,0.07629621257781982
229,0.037005234056711196,nan
230,0.03574577445328236,nan
231,0.035573829041719435,nan
232,0.03477951575040817,0.07592052651643753
233,0.034228192455172536,nan
234,0.03447549967586994,nan
235,0.03501381402611733,nan
236,0.033580708243846895,0.07548447873592377
237,0.03369989959836006,nan
238,0.03366646777153015,nan
239,0.03346050311088562,nan
240,0.03307295275092125,0.07527080674171448
241,0.032726454952955245,nan
242,0.03232629499077797,nan
243,0.03290333847284317,nan
244,0.03250576157331467,0.07475957189798355
245,0.03222151019692421,nan
246,0.03231976974964142,nan
247,0.031189244133234022,nan
248,0.031087814419269562,0.07433347809314728
249,0.030171633834838868,nan
250,0.030209877021312715,nan
251,0.02982144370377064,nan
252,0.02971130316913128,0.0741428454041481
253,0.02883549634516239,nan
254,0.029894510120749472,nan
255,0.02981775816321373,nan
256,0.029220358281135558,0.07383078156709671
257,0.0285800092369318,nan
258,0.027644339807033538,nan
259,0.028009877792596817,nan
260,0.027565485028028486,0.07307423740625381
261,0.02808288555264473,nan
262,0.027418784196376802,nan
263,0.026717228078842165,nan
264,0.02790565948665142,0.0734831846833229
265,0.02689941827237606,nan
266,0.026552096636891367,nan
267,0.0266376144528389,nan
268,0.02569312422811985,0.07393439064025879
269,0.026564559681415557,nan
270,0.026166870029568672,nan
271,0.02540457366168499,nan
272,0.024973184965848924,0.07298697763681412
273,0.025064580734968187,nan
274,0.025040730805397034,nan
275,0.024959495303034783,nan
276,0.024222140645384787,0.07316435644626618
277,0.02424804390311241,nan
278,0.024261706539392473,nan
279,0.02405982448756695,nan
280,0.02423758154988289,0.07353907549381256
281,0.023655747303962707,nan
282,0.023920467569231985,nan
283,0.023590154449343682,nan
284,0.02292864792764187,0.07293267526626587
285,0.023138551489710807,nan
286,0.022676235453486442,nan
287,0.022378343740105628,nan
288,0.021715991666316985,0.0730683961391449
289,0.023093422062397003,nan
290,0.022642169194221497,nan
291,0.022545730589032174,nan
292,0.022053871656656267,0.07223420474529266
293,0.020548088913559914,nan
294,0.0209783609777689,nan
295,0.021682681423425675,nan
296,0.021679915132522584,0.07330057626962662
297,0.021136666108965873,nan
298,0.020406155940294265,nan
299,0.01989323227405548,nan
300,0.020653087487220764,0.07280898901224137
301,0.019988063123822213,nan
302,0.019970203882455826,nan
303,0.020602820286154747,nan
304,0.020033879590034484,0.07278751888275146
305,0.019316198044717313,nan
306,0.018899627709984778,nan
307,0.019942550597190856,nan
308,0.018628005218803884,0.07266743224859237
