epoch,training_loss,validation_loss
1,2.2353209313201905,nan
2,1.7876538082122804,nan
3,1.09657374042511,nan
4,0.7375062158966065,nan
5,0.568277364692688,0.4153503931999207
6,0.4700977283382416,nan
7,0.4154382033157349,nan
8,0.37155779680252077,nan
9,0.3413186271858215,nan
10,0.31460817156791687,0.254287500667572
11,0.2891032560157776,nan
12,0.2691111431026459,nan
13,0.25133575976848604,nan
14,0.2341634753513336,nan
15,0.21982044129371642,0.18733944215774537
16,0.20624632943153381,nan
17,0.19426861989021302,nan
18,0.18185576531887054,nan
19,0.17139399600028993,nan
20,0.16421509513854982,0.14584914956092834
21,0.15476673612117767,nan
22,0.14705196713447571,nan
23,0.14250575011253358,nan
24,0.13805101321220398,nan
25,0.12904996633529664,0.12389217320680618
26,0.12514490975856782,nan
27,0.12021445065021515,nan
28,0.11634479272842407,nan
29,0.11201724562883376,nan
30,0.10897275201320648,0.10828416112661361
31,0.10449650812149047,nan
32,0.10103586849212647,nan
33,0.09778630971431732,nan
34,0.09396203492641449,nan
35,0.09039943826436997,0.10172036386728286
36,0.08839314184427262,nan
37,0.08294959520578385,nan
38,0.08238315793037415,nan
39,0.07685317539930343,nan
40,0.07481069514036179,0.09321036363840103
41,0.07497139883041382,nan
42,0.07267925717115402,nan
43,0.06892594824194909,nan
44,0.06880163112163544,nan
45,0.06616041504144668,0.08881595622301101
46,0.06314992922067643,nan
47,0.0620130505168438,nan
48,0.06012897453665733,nan
49,0.059487092385292054,nan
50,0.055636419538259506,0.0844083040714264
51,0.05432559799909591,nan
52,0.05442655824661255,nan
53,0.05095757842183113,nan
54,0.05119845022916794,nan
55,0.04877715848684311,0.08298594793081283
56,0.04919313540697098,nan
57,0.04717062194228172,nan
58,0.04499315884947777,nan
59,0.04439261483073235,nan
60,0.04535114778637886,0.08239179826974868
61,0.04237893475413322,nan
62,0.039233647470474246,nan
63,0.04096676818430424,nan
64,0.03998485789299011,nan
65,0.03743412660360336,0.08155428149700165
66,0.03755396628022194,nan
67,0.03606720996141434,nan
68,0.03425770231842995,nan
69,0.03446053464412689,nan
70,0.03395361203312874,0.08411855652332306
71,0.03413382656812668,nan
72,0.03233024212896824,nan
73,0.03213735741198063,nan
74,0.030895514233112334,nan
75,0.030246147819161417,0.08457300781011581
76,0.030215338088274,nan
77,0.028874494244456293,nan
78,0.029845904868841172,nan
79,0.027198919609189035,nan
80,0.02746553671717644,0.08637506917715072
81,0.028101600306034088,nan
82,0.025567601498365403,nan
83,0.025456890082359313,nan
84,0.025358003968000413,nan
85,0.02442122024834156,0.08703955026865005
