epoch,training_loss,validation_loss
1,1.9966740679168702,nan
2,0.943683605594635,nan
3,0.5902720031738281,nan
4,0.4287056400203705,nan
5,0.3456421656894684,0.26106449456214903
6,0.2880163414287567,nan
7,0.24646922570228577,nan
8,0.21176943166732787,nan
9,0.18899658633232116,nan
10,0.16680885184288025,0.1433658181667328
11,0.15402292354106903,nan
12,0.14163009391307832,nan
13,0.1267179881334305,nan
14,0.11825394681215286,nan
15,0.10970097652435302,0.10516481008529663
16,0.1016786645913124,nan
17,0.09502904958248139,nan
18,0.08762823017835616,nan
19,0.08252009190320969,nan
20,0.07958213618040084,0.0880257025718689
21,0.07424659530878067,nan
22,0.07027519350290298,nan
23,0.0644103739452362,nan
24,0.06484494153618812,nan
25,0.05840495547056198,0.08101376942396164
26,0.054275613341331484,nan
27,0.052907318546772004,nan
28,0.05136916956305504,nan
29,0.04853322937607765,nan
30,0.04666069427907467,0.0757216343164444
31,0.04559672700047493,nan
32,0.043154236493110655,nan
33,0.03999817914009094,nan
34,0.03892383134961128,nan
35,0.037552736074924466,0.0807104406952858
36,0.035081114494800565,nan
37,0.033190120393633844,nan
38,0.034100494074225426,nan
39,0.031587426981925966,nan
40,0.03187289794266224,0.07963749105930329
41,0.030917743133306502,nan
42,0.029781168583631515,nan
43,0.028640487381219864,nan
44,0.028476970443725585,nan
45,0.029053205093741416,0.07792800235748291
46,0.02629969893872738,nan
47,0.024477670013904572,nan
48,0.025545319287478923,nan
49,0.025126389684677123,nan
50,0.02293808036863804,0.08381949466466904
51,0.02188808913230896,nan
52,0.021478424189984798,nan
53,0.022042367094755173,nan
54,0.021422242097854614,nan
55,0.02005807815849781,0.08794035334587097
56,0.021183752160072327,nan
57,0.02017926330983639,nan
58,0.019715899386107922,nan
59,0.02018985800534487,nan
60,0.017829389508664608,0.08484683272838593
61,0.019502552619576456,nan
62,0.016898487470149996,nan
63,0.017398523333072662,nan
64,0.01771896972119808,nan
65,0.01685225280225277,0.09092068802118301
