epoch,training_loss,validation_loss
1,2.2259326895141602,nan
2,1.567774075050354,nan
3,0.9376772292137145,nan
4,0.6763630269813538,nan
5,0.5235315920257568,0.3432659082889557
6,0.4274772199821472,nan
7,0.3659827105903625,nan
8,0.3175993776035309,nan
9,0.2863571162509918,nan
10,0.2553862302017212,0.18840237383842467
11,0.23376260258674622,nan
12,0.21465993919849397,nan
13,0.19891821344852448,nan
14,0.18353478678703308,nan
15,0.17064364916801453,0.13568791530132293
16,0.16200592841148376,nan
17,0.15467457182884217,nan
18,0.14199446816921235,nan
19,0.13859816038131714,nan
20,0.1292218690109253,0.11464530705213546
21,0.124436549077034,nan
22,0.12161356512069701,nan
23,0.11455875391960144,nan
24,0.11323657412052154,nan
25,0.10442047601699829,0.10555646022558213
26,0.10483101788997651,nan
27,0.09896990147352219,nan
28,0.09877993005514145,nan
29,0.09499941188335419,nan
30,0.08907024307250977,0.09891357750892639
31,0.08780556272983552,nan
32,0.0850966628742218,nan
33,0.08377812590837479,nan
34,0.08169309141635894,nan
35,0.07957818667173386,0.09427608590126038
36,0.07532203038692474,nan
37,0.07192885574340821,nan
38,0.07275610149383545,nan
39,0.06990329213619233,nan
40,0.06970819067239761,0.09388872941732407
41,0.06852196156740188,nan
42,0.0645081877207756,nan
43,0.0669951635837555,nan
44,0.06527485315322876,nan
45,0.05972471769094467,0.09253603860139847
46,0.060564320657253264,nan
47,0.05796995497107506,nan
48,0.05926967010140419,nan
49,0.05604154193401337,nan
50,0.05751358834505081,0.09397034165859222
51,0.05527471786737442,nan
52,0.05292882268428802,nan
53,0.05352462966322899,nan
54,0.05185528147220612,nan
55,0.05125791596770286,0.09363615446090698
56,0.05108281829595566,nan
57,0.049662571240663526,nan
58,0.049336646857261655,nan
59,0.048950996923446656,nan
60,0.04766214647889137,0.09402946281433106
61,0.04637229779481888,nan
62,0.04648988300919533,nan
63,0.046347925401329995,nan
64,0.04628803531646729,nan
65,0.045048450593948366,0.09164395116567611
66,0.041772680057287216,nan
67,0.04374852852702141,nan
68,0.042321660286188126,nan
69,0.04425778166413307,nan
70,0.04275034963011742,0.09711242679357529
71,0.041407771147489544,nan
72,0.041674777802228925,nan
73,0.04306824484586716,nan
74,0.04193056240916252,nan
75,0.04223220747709274,0.09734461982250214
76,0.03941153013586998,nan
77,0.0384704566642642,nan
78,0.03504638934135437,nan
79,0.03805004809617996,nan
80,0.035251503001451495,0.09799540973901749
81,0.03626467956840992,nan
82,0.038260538714528086,nan
83,0.03654033066749573,nan
84,0.037133687814474105,nan
85,0.03433087967813015,0.09967070637941361
