epoch,training_loss,validation_loss
1,2.065178281364441,nan
2,1.0844367873382568,nan
3,0.66620524974823,nan
4,0.48462721519470214,nan
5,0.3881871204185486,0.2809262435436249
6,0.3249320104980469,nan
7,0.28031987126350405,nan
8,0.2439675560617447,nan
9,0.21938206397056578,nan
10,0.1962759088563919,0.15814994280338288
11,0.18250806696414948,nan
12,0.1670973639678955,nan
13,0.14981398525238038,nan
14,0.14183890905618668,nan
15,0.13014946351528167,0.11443510143756866
16,0.12259818799972534,nan
17,0.11422266545772553,nan
18,0.10655658167123795,nan
19,0.09984775364398957,nan
20,0.09725683089017868,0.09562404297590256
21,0.09144827162265777,nan
22,0.08918553893327713,nan
23,0.08235131662368775,nan
24,0.08073854904413223,nan
25,0.07488937991023063,0.08734091857671737
26,0.07223779886484145,nan
27,0.06807463586688042,nan
28,0.0674091080224514,nan
29,0.06340323573350906,nan
30,0.06061420788526535,0.07883872392177582
31,0.06026268579483032,nan
32,0.05595486085653305,nan
33,0.05325959195613861,nan
34,0.053707137755155565,nan
35,0.04997578003168106,0.08182586801052094
36,0.047647733135223386,nan
37,0.045868232910633085,nan
38,0.04561702111601829,nan
39,0.04284023171067238,nan
40,0.04421901367545128,0.07628339277505874
41,0.041420690892338755,nan
42,0.04153577482700348,nan
43,0.03977189083814621,nan
44,0.038545055134296416,nan
45,0.03722956385016441,0.07605777772665023
46,0.03855137635707855,nan
47,0.0347864894926548,nan
48,0.03736207632899284,nan
49,0.03386768432497978,nan
50,0.03316554382324219,0.07797464722394944
51,0.03049903397321701,nan
52,0.030055255878567697,nan
53,0.029262174989581106,nan
54,0.029717014175653457,nan
55,0.029291658249497414,0.08145206277370452
56,0.02843156552553177,nan
57,0.027716773072481157,nan
58,0.026696977103948593,nan
59,0.026134227746129036,nan
60,0.025859004029035567,0.08236654385328293
61,0.027448363670110703,nan
62,0.02504395556807518,nan
63,0.0252111261048913,nan
64,0.022998381157517435,nan
65,0.024882450777292252,0.08733172330856323
