epoch,training_loss,validation_loss
1,1.4692305248451234,nan
2,0.558222548866272,nan
3,0.37280701457977294,nan
4,0.2834989930820465,nan
5,0.22825177085399628,0.1672148675441742
6,0.19622725686073303,nan
7,0.16689776693820954,nan
8,0.14420212787628173,nan
9,0.12481594540596008,nan
10,0.11373225461244584,0.10357821990251541
11,0.1040483738565445,nan
12,0.09580680444955826,nan
13,0.08757953767538071,nan
14,0.07990523313164712,nan
15,0.07554755467176437,0.084833762717247
16,0.07140319455385208,nan
17,0.06794871300101281,nan
18,0.06020413152217865,nan
19,0.060469196507930756,nan
20,0.055867224675416945,0.08368949275016785
21,0.05273120004296303,nan
22,0.049966659195423126,nan
23,0.04735381826877594,nan
24,0.04533113280773163,nan
25,0.0421146070933342,0.08364541639089584
26,0.04369843502759933,nan
27,0.04257440381646156,nan
28,0.03866673176705837,nan
29,0.037827299387454986,nan
30,0.04012966581344604,0.07576835263967514
31,0.03499607335925102,nan
32,0.03600601883411408,nan
33,0.035910530334711074,nan
34,0.033312689931988715,nan
35,0.03274482895493507,0.08453095980882645
36,0.030799501886963843,nan
37,0.030308056033849715,nan
38,0.03030167507827282,nan
39,0.027841201145648958,nan
40,0.029911748193502428,0.08486759324073792
41,0.02969850667357445,nan
42,0.026752754250764847,nan
43,0.028424407935142518,nan
44,0.025237582044601442,nan
45,0.025962951978445052,0.08324938679933548
46,0.0251906803804636,nan
47,0.023605179624557496,nan
48,0.024316211619377137,nan
49,0.024540288203954697,nan
50,0.025724401237368584,0.0786525693178177
51,0.023451418381333352,nan
52,0.022826199254393578,nan
53,0.02335536535859108,nan
54,0.021566320847272873,nan
55,0.021586207377314568,0.08580296640396118
56,0.021013257498145102,nan
57,0.022084293941855432,nan
58,0.020344105937480927,nan
59,0.021761159178316593,nan
60,0.021381568067073822,0.0884830468416214
61,0.021380620948672293,nan
62,0.01916744158923626,nan
63,0.01976500390380621,nan
64,0.01744841513335705,nan
65,0.018815617404580116,0.09014335663318634
