epoch,training_loss,validation_loss
1,2.2867430672454834,nan
2,2.23938225730896,nan
3,2.17983329246521,nan
4,2.1038200983428954,nan
5,2.0122390521240234,1.9487443363189698
6,1.9071587725067138,nan
7,1.791456534729004,nan
8,1.667873080215454,nan
9,1.5398352807235718,nan
10,1.412014224319458,1.3217169511795044
11,1.2855022757720946,nan
12,1.1660624736022949,nan
13,1.0538242011642456,nan
14,0.952695523815155,nan
15,0.8649179544830322,0.7860946085929871
16,0.7842953730392456,nan
17,0.7184780895996093,nan
18,0.6630800903701782,nan
19,0.6179084860992432,nan
20,0.5767038796806335,0.5185485220909118
21,0.5448067423439026,nan
22,0.5120725715637207,nan
23,0.4860651700782776,nan
24,0.46542578720092775,nan
25,0.44474595112800597,0.4004880284786224
26,0.42694147592544557,nan
27,0.41356001335144044,nan
28,0.40139492297172547,nan
29,0.39088819100379946,nan
30,0.3776734498119354,0.34393595366477964
31,0.3694891552734375,nan
32,0.35956259989738465,nan
33,0.3519485326862335,nan
34,0.34563043384552,nan
35,0.33878979230880735,0.31080301566123963
36,0.33430245500564576,nan
37,0.32828243930816653,nan
38,0.3202463202285767,nan
39,0.3147081145477295,nan
40,0.3121133957862854,0.28762230949401857
41,0.306838209066391,nan
42,0.3013744603729248,nan
43,0.2966635268306732,nan
44,0.293974360370636,nan
45,0.2895027703380585,0.2686703960418701
46,0.2830959165096283,nan
47,0.2813858843612671,nan
48,0.27570930354595186,nan
49,0.2727732114601135,nan
50,0.26852662547588346,0.25310705082416535
51,0.26620661945343016,nan
52,0.26118396900177004,nan
53,0.26030847361564635,nan
54,0.2554997505569458,nan
55,0.2528958500957489,0.23932059869766234
56,0.24950301703453065,nan
57,0.24695842405319213,nan
58,0.24271596889972688,nan
59,0.24041000915527344,nan
60,0.23752070147514343,0.22592114994525908
61,0.23342214022636412,nan
62,0.23161195744514465,nan
63,0.2291228091430664,nan
64,0.22643379215717316,nan
65,0.22390132272720337,0.21507799167633057
66,0.2210995367527008,nan
67,0.2191117988204956,nan
68,0.21535644777297974,nan
69,0.2133385793018341,nan
70,0.2104232145500183,0.20399803421497345
71,0.20709922297477723,nan
72,0.20749037799835204,nan
73,0.20392281501293183,nan
74,0.20116759471416473,nan
75,0.19799465066432953,0.19446815974712373
76,0.1962181427383423,nan
77,0.19444107849121095,nan
78,0.19110323412895203,nan
79,0.18993822266578675,nan
80,0.18759814038276673,0.18534261891841888
81,0.18598847597122192,nan
82,0.18340087589263915,nan
83,0.18153447346687318,nan
84,0.17980759767055512,nan
85,0.17815647777557372,0.17707351636886598
86,0.17613630743980407,nan
87,0.17324695422172545,nan
88,0.172216332988739,nan
89,0.1699629631757736,nan
90,0.1687927764892578,0.1693405890226364
91,0.16629473974227904,nan
92,0.16476996022701262,nan
