epoch,training_loss,validation_loss
1,2.2224863175201417,nan
2,1.725971117744446,nan
3,1.05035345413208,nan
4,0.704403820514679,nan
5,0.555433405456543,0.4050815668106079
6,0.4691952201080322,nan
7,0.4117237427043915,nan
8,0.36818847283363343,nan
9,0.3378586098098755,nan
10,0.305538026266098,0.24611570937633515
11,0.28159602702140807,nan
12,0.2603206867170334,nan
13,0.2415508014678955,nan
14,0.22514521411418914,nan
15,0.21085308110237122,0.1750931832075119
16,0.19640556083202362,nan
17,0.18326245502471925,nan
18,0.17359535175800322,nan
19,0.1636976122379303,nan
20,0.15541227657318116,0.13763975441455842
21,0.14589057880878448,nan
22,0.13912783700466155,nan
23,0.13246579699516298,nan
24,0.12627482672214507,nan
25,0.12037667756795883,0.11493555902242661
26,0.11582938868522644,nan
27,0.10906907598257065,nan
28,0.10376936567306519,nan
29,0.10091563726186752,nan
30,0.09578467839479446,0.10137468320131302
31,0.09339560300350189,nan
32,0.08751826994657516,nan
33,0.08395980504751205,nan
34,0.08096034104943275,nan
35,0.07809936765432358,0.0911055208683014
36,0.07527008634328843,nan
37,0.07140272065281868,nan
38,0.06711074934959411,nan
39,0.06662910706281662,nan
40,0.06402022193074226,0.08457175034284592
41,0.06153134218454361,nan
42,0.05942320448875427,nan
43,0.05651405875682831,nan
44,0.054654826686382295,nan
45,0.05370562273025513,0.07926590292453765
46,0.049292232493162155,nan
47,0.04809571678161621,nan
48,0.046578559926748274,nan
49,0.045306826022863386,nan
50,0.04282999466657639,0.0791232659816742
51,0.04253429262399674,nan
52,0.04112935584664345,nan
53,0.03918928742647171,nan
54,0.03839388206362724,nan
55,0.037561328225135804,0.07731628079414368
56,0.03749075383484363,nan
57,0.03598662074685097,nan
58,0.0340356670743227,nan
59,0.032370116055607794,nan
60,0.03079370136320591,0.07803703620433808
61,0.031156665304899217,nan
62,0.02938856476008892,nan
63,0.028351190298199654,nan
64,0.02814877585053444,nan
65,0.026169471982717515,0.0781441104888916
66,0.02580535022675991,nan
67,0.027309466979503632,nan
68,0.02532264462053776,nan
69,0.02351337401330471,nan
70,0.022657431268692015,0.08162123049497605
71,0.02252799372971058,nan
72,0.020949047816693784,nan
73,0.022492843420505525,nan
74,0.020382087225317955,nan
75,0.020757492438554764,0.08091239649057388
