epoch,training_loss,validation_loss
1,2.290057940979004,nan
2,2.2214975637054444,nan
3,2.1244520280456545,nan
4,2.002296592712402,nan
5,1.8675341415405273,1.7769522232055663
6,1.7241206893920897,nan
7,1.5797211631011963,nan
8,1.4426806303405761,nan
9,1.3146406465148925,nan
10,1.1953195597839354,1.068442177963257
11,1.0794725926589965,nan
12,0.9709490497970581,nan
13,0.8778516380500794,nan
14,0.8000241484451294,nan
15,0.7374885460090638,0.6049007316589355
16,0.682580359210968,nan
17,0.6383004557228088,nan
18,0.5992638569831849,nan
19,0.563167062778473,nan
20,0.5325677930831909,0.43644433846473696
21,0.5044178398227691,nan
22,0.4807558711242676,nan
23,0.45266477640151975,nan
24,0.434307956943512,nan
25,0.41404516971588134,0.3416053734302521
26,0.40182155511856077,nan
27,0.3862443638896942,nan
28,0.372263092250824,nan
29,0.36183088098526,nan
30,0.345251019115448,0.29197672791481016
31,0.34020755931854246,nan
32,0.3273778261089325,nan
33,0.31857006659507753,nan
34,0.3067883112430573,nan
35,0.303817119846344,0.25792700142860414
36,0.29151171311378477,nan
37,0.2840692162561417,nan
38,0.2784902173805237,nan
39,0.2701121885871887,nan
40,0.2631811697053909,0.22923133611679078
41,0.2577046039581299,nan
42,0.2504517519569397,nan
43,0.2434062350177765,nan
44,0.23769420780658723,nan
45,0.23276678349018096,0.2044686714887619
46,0.22782049046039582,nan
47,0.22181090258598327,nan
48,0.2149500432729721,nan
49,0.21155570623397826,nan
50,0.205093955950737,0.18578768928050995
51,0.2027287816953659,nan
52,0.19661831904888152,nan
53,0.19207360010147095,nan
54,0.1880419020652771,nan
55,0.18339210632324218,0.1692452868938446
56,0.18089225957393645,nan
57,0.17568962278842926,nan
58,0.1719267027568817,nan
59,0.1671847622346878,nan
60,0.16449762696743012,0.15511062092781067
61,0.16067021488189698,nan
62,0.1581283552122116,nan
63,0.1534540224981308,nan
64,0.1507143168973923,nan
65,0.14961682588577271,0.1446203332901001
66,0.14348082427978515,nan
67,0.1427653661608696,nan
68,0.13939228642225265,nan
69,0.13657555949687958,nan
70,0.13273829123497008,0.135481893491745
71,0.13049881900548935,nan
72,0.12935020203590394,nan
73,0.127220856051445,nan
74,0.1253385241127014,nan
75,0.1228227535533905,0.12785848796367646
76,0.12088927970409394,nan
77,0.1177187396144867,nan
78,0.11685795181035996,nan
79,0.1147462863278389,nan
80,0.11248052286863328,0.12144221101999284
81,0.11040464047193527,nan
82,0.11003515625238419,nan
83,0.10573950283765793,nan
84,0.10403201904296876,nan
85,0.10167444706916809,0.11523259856700897
86,0.10107247241973877,nan
87,0.09816906796216965,nan
88,0.09626156039714813,nan
89,0.0956334710264206,nan
90,0.0941124584555626,0.1104969329714775
91,0.09281528485298157,nan
92,0.09135661754131318,nan
93,0.08942673913955689,nan
94,0.08577105075597763,nan
95,0.08545951966285706,0.10640168260335922
96,0.08526482357978821,nan
97,0.08215845205068588,nan
98,0.08077387573003769,nan
99,0.07892627819776535,nan
100,0.07850105149626732,0.10255430957078934
101,0.07832515157699585,nan
102,0.07673122677326202,nan
103,0.0760098887515068,nan
104,0.07284589628219605,0.10020545097589492
105,0.07253338728904724,nan
106,0.07223699918746948,nan
107,0.06934091093182564,nan
108,0.06977725415468215,0.09857234230041503
109,0.06710954639911651,nan
110,0.0675288265812397,nan
111,0.06607025926589966,nan
112,0.06351671394586562,0.09642298237085342
113,0.06264823162913323,nan
114,0.06213365871191025,nan
115,0.06205330052137375,nan
116,0.05926419895172119,0.09542924560308456
117,0.05949839405059815,nan
118,0.05762061317205429,nan
119,0.05758122058868408,nan
120,0.05564802630901337,0.09425183621644974
121,0.05578825181722641,nan
122,0.0540577728998661,nan
123,0.054537060421705245,nan
124,0.05189854577183724,0.09352744109630584
125,0.051077961255311964,nan
126,0.052195298902988435,nan
127,0.050373394865989685,nan
128,0.048313451446294786,0.09251167459487915
129,0.04762192255973816,nan
130,0.04753638226866722,nan
131,0.04519557530999184,nan
132,0.046108037976026535,0.09188476402759552
133,0.04481959104299545,nan
134,0.04296284849524498,nan
135,0.043991972975730896,nan
136,0.04252218212842941,0.09191957515478134
137,0.041300034042596814,nan
138,0.042045877397060394,nan
139,0.04113363641023636,nan
140,0.03954215646743774,0.09184979770183563
141,0.039989685505628585,nan
142,0.037614356513023375,nan
143,0.036661639691591266,nan
144,0.03753857268452644,0.09070520352125168
145,0.03606391845822334,nan
146,0.035657311015725134,nan
147,0.03367932271361351,nan
148,0.035178913539648055,0.09130062388181687
149,0.03531087975859642,nan
150,0.03304014981150627,nan
151,0.03309893347680569,nan
152,0.03062756295084953,0.09168820947408676
153,0.031711504712700844,nan
154,0.030921729707717897,nan
155,0.030218091492652893,nan
156,0.03040554121851921,0.09166881450414657
157,0.029946213982105254,nan
158,0.02916760787665844,nan
159,0.02879290884375572,nan
160,0.027393088529109953,0.09284198297262192
