epoch,training_loss,validation_loss
1,2.2703588428497317,nan
2,2.1628066777801513,nan
3,1.9928107368850707,nan
4,1.7732454023742676,nan
5,1.5352898007965088,1.356981283378601
6,1.3103211488342286,nan
7,1.110439027442932,nan
8,0.9493296534729004,nan
9,0.8196202585220337,nan
10,0.7247450007438659,0.5918071676254273
11,0.6468000688362121,nan
12,0.5888153177070617,nan
13,0.5384017659473419,nan
14,0.5037756135272979,nan
15,0.4718273415184021,0.3869138331413269
16,0.4459185264873505,nan
17,0.4260721146965027,nan
18,0.4077179186058044,nan
19,0.3926020324897766,nan
20,0.37860186756134034,0.3167678731441498
21,0.36597310168266295,nan
22,0.35318282324790956,nan
23,0.3412545776081085,nan
24,0.33500264291763304,nan
25,0.3276123565864563,0.2782811014175415
26,0.31719523928642274,nan
27,0.3077989073181152,nan
28,0.3028640452671051,nan
29,0.2952171369075775,nan
30,0.2886179789066315,0.24897783932685852
31,0.2809520255279541,nan
32,0.2739495721530914,nan
33,0.2687214569091797,nan
34,0.2656329481697082,nan
35,0.2582053387451172,0.22612875423431397
36,0.2535661653614044,nan
37,0.2501173388147354,nan
38,0.24254580149650573,nan
39,0.237620632314682,nan
40,0.23319127443313598,0.20626806859970093
41,0.22829222676754,nan
42,0.22646490742206574,nan
43,0.22068083249092102,nan
44,0.21763214839458467,nan
45,0.21346555094718933,0.18947799108028412
46,0.20745433003425598,nan
47,0.20525591666698456,nan
48,0.20142317016601563,nan
49,0.1975071583223343,nan
50,0.19218959505558014,0.17481907587051393
51,0.18896333628177642,nan
52,0.18686602779865266,nan
53,0.18477765262126922,nan
54,0.1793865758562088,nan
55,0.1790229692554474,0.16230922486782073
56,0.17585564425468445,nan
57,0.17144698855876922,nan
58,0.16826973507881166,nan
59,0.16724169245243073,nan
60,0.16378567572593689,0.15181033408641814
61,0.16114676808834075,nan
62,0.15760690347194672,nan
63,0.15591056879520415,nan
64,0.15461947501182557,nan
65,0.1521267864894867,0.14286299710273742
66,0.1478724661397934,nan
67,0.14768881679534912,nan
68,0.14569304260730742,nan
69,0.14441605434179305,nan
70,0.14109586795330048,0.1346414618253708
71,0.1368609185361862,nan
72,0.13945227511644365,nan
73,0.1357234924173355,nan
74,0.1329118483877182,nan
75,0.13113349322319032,0.1278904541492462
76,0.12879607153892517,nan
77,0.1290881750869751,nan
78,0.12602156069278717,nan
79,0.12478173588514328,nan
80,0.1234675477528572,0.12164287514686585
81,0.12114156677961349,nan
82,0.12058690794229507,nan
83,0.11780402835845948,nan
84,0.11669056228637695,nan
85,0.11583615872621536,0.11606081520318985
86,0.11526159551620484,nan
87,0.11233880212783813,nan
88,0.11121942938327789,nan
89,0.11042736912727356,nan
90,0.10828060807704926,0.11132334612607955
91,0.10626992609500885,nan
92,0.10486204196691513,nan
93,0.10430330933570862,nan
94,0.10421863214015961,nan
95,0.1025908560538292,0.10675225236415863
96,0.10208082605600358,nan
97,0.09965436793088912,nan
98,0.09990564057350158,nan
99,0.09845378079414367,nan
100,0.09643212023735047,0.1029167085647583
101,0.09570817271947861,nan
102,0.0938658654499054,nan
103,0.09310392850399017,nan
104,0.09231474635839462,0.10007565966844559
105,0.09034381193876266,nan
106,0.09056143552064895,nan
107,0.08929598299503326,nan
108,0.08884588151931763,0.09727894771099091
109,0.08628735901117325,nan
110,0.08767540615797043,nan
111,0.08577760291337967,nan
112,0.08293406498193741,0.09513885236978531
113,0.08362857090234757,nan
114,0.08143272001981736,nan
115,0.08150132035255432,nan
116,0.0796905901837349,0.09282348010540009
117,0.08057245968103409,nan
118,0.08139954442501068,nan
119,0.07784242426156998,nan
120,0.0778673302268982,0.0907082881808281
121,0.07717418272137642,nan
122,0.07606843896865845,nan
123,0.07427793076515198,nan
124,0.07466907183885574,0.0888947423696518
125,0.07435242923259736,nan
126,0.07301865490198135,nan
127,0.07246278093576432,nan
128,0.07272966676950454,0.08733954291343689
129,0.07167069584965706,nan
130,0.07016157435178756,nan
131,0.07033067359089851,nan
132,0.06924578449964523,0.0855442804813385
133,0.06823910433769226,nan
134,0.06833685459852219,nan
135,0.06765942809700966,nan
136,0.0672979657125473,0.08424699953794479
137,0.06526174677610397,nan
138,0.06368751232624054,nan
139,0.0641203832745552,nan
140,0.06343243407130242,0.08276149899959565
141,0.063248369140625,nan
142,0.06272066925406455,nan
143,0.06146845636129379,nan
144,0.060682061128616335,0.08167638734579086
145,0.06115736023902893,nan
146,0.06099054807662964,nan
147,0.060908861600160596,nan
148,0.05817749680280685,0.08039861785173416
149,0.05706252133369446,nan
150,0.05835235193967819,nan
151,0.057660537893772124,nan
152,0.05708563245296478,0.07921675733327865
153,0.05491769116163254,nan
154,0.05592166131973267,nan
155,0.05452353376269341,nan
156,0.05420740443468094,0.07815959024429321
157,0.05285999807596207,nan
158,0.053765632606744766,nan
159,0.054594145916700365,nan
160,0.05216540941357613,0.07719556009769439
161,0.052217211743593214,nan
162,0.05288547897815704,nan
163,0.051177029576301575,nan
164,0.05078069429397583,0.07680029155015945
165,0.05038460520267487,nan
166,0.04967515766859055,nan
167,0.04896704709649086,nan
168,0.04816010401129723,0.0761841187953949
169,0.04921585863471031,nan
170,0.04811146082043648,nan
171,0.04679177567958832,nan
