epoch,training_loss,validation_loss
1,2.008283183822632,nan
2,0.9625745646858216,nan
3,0.5983583005523682,nan
4,0.4322315393066406,nan
5,0.3466018068599701,0.25979918746948244
6,0.28807204491615296,nan
7,0.2444167493391037,nan
8,0.20967647974014283,nan
9,0.18646175050735472,nan
10,0.16409966616630553,0.14110469837188722
11,0.15098167989730835,nan
12,0.1378280239725113,nan
13,0.12342706819057464,nan
14,0.11513927185058594,nan
15,0.10599703617334366,0.10204424382448196
16,0.0976799566078186,nan
17,0.0910329299712181,nan
18,0.08405100766181946,nan
19,0.07798343186140061,nan
20,0.07512551263332366,0.08658073157072067
21,0.07043329129219056,nan
22,0.0658788524889946,nan
23,0.060300860772132876,nan
24,0.060928131988048556,nan
25,0.054885554968118665,0.08030100049972534
26,0.0509742883849144,nan
27,0.04930430411696434,nan
28,0.046860768327713014,nan
29,0.044363826533555986,nan
30,0.0434763257664442,0.07554526200294495
31,0.04173757112622261,nan
32,0.039335627324581145,nan
33,0.03696581739664078,nan
34,0.03515812528967857,nan
35,0.03394764946341514,0.08105442866086959
36,0.0315568725502491,nan
37,0.03004251533150673,nan
38,0.031112558967471123,nan
39,0.028545939420461654,nan
40,0.029317927174568176,0.08464537029266357
41,0.027969191513061525,nan
42,0.026663844684362413,nan
43,0.025128655000925065,nan
44,0.02480362585067749,nan
45,0.02414400125384331,0.08042897686958313
46,0.024353305779099464,nan
47,0.022868643296957016,nan
48,0.02133869270130992,nan
49,0.02217825226008892,nan
50,0.020652849838137626,0.0888451799750328
51,0.020366774373054505,nan
52,0.020300777465999127,nan
53,0.019420519409775735,nan
54,0.018934348830580712,nan
55,0.01822676363825798,0.08376989855766297
56,0.017247263107299803,nan
57,0.016859185443222523,nan
58,0.01618463638395071,nan
59,0.016594109224081038,nan
60,0.016757945849895477,0.08832528352737427
61,0.016986674829125404,nan
62,0.014985007714629173,nan
63,0.014677335491776466,nan
64,0.015456698089838027,nan
65,0.01375743338882923,0.08765438195466996
