target_arch,source_arch,seed,test_loss
mlp_2x_256x128_do0.15_a0.045,mlp_2x_192x192_do0.25_a0.045,2,0.06867385053634643
mlp_2x_256x128_do0.15_a0.045,mlp_2x_192x192_do0.25_a0.045,3,0.06892886409759522
mlp_2x_256x128_do0.15_a0.045,mlp_2x_192x192_do0.25_a0.045,4,0.07283418041467667
mlp_2x_256x128_do0.15_a0.045,mlp_2x_192x192_do0.25_a0.045,5,0.07228141630887985
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.015,1,0.06851546083688737
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.015,2,0.07021735062599183
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.015,3,0.06955054925680161
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.015,4,0.07094277695417404
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.015,5,0.07250516958236694
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.045,1,0.06851546083688737
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.045,2,0.07021735062599183
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.045,3,0.06955054925680161
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.045,4,0.07094277695417404
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.045,5,0.07250516958236694
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.015,1,0.0741491809129715
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.015,2,0.06981424922943115
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.015,3,0.07522203741073609
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.015,4,0.07131660059690476
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.015,5,0.06857794213294983
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.045,1,0.0741491809129715
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.045,2,0.06981424922943115
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.045,3,0.07522203741073609
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.045,4,0.07131660059690476
mlp_2x_256x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.045,5,0.06857794213294983
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.015,1,0.06667216905355454
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.015,2,0.0659623173236847
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.015,3,0.06936267113685608
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.015,4,0.0682564056634903
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.015,5,0.06783509563207626
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.045,1,0.0669476042509079
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.045,2,0.06662692189216614
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.045,3,0.06972802588939667
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.045,4,0.06762129629850387
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.045,5,0.06895273277759552
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.015,1,0.06725001635551453
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.015,2,0.06469949046373367
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.015,3,0.0683053260564804
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.015,4,0.0664823775291443
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.015,5,0.06782526004314422
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.045,1,0.0669476042509079
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.045,2,0.06662692189216614
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.045,3,0.06972802588939667
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.045,4,0.06762129629850387
mlp_2x_256x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.045,5,0.06895273277759552
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.015,1,0.06725001635551453
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.015,2,0.06469949046373367
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.015,3,0.0683053260564804
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.015,4,0.0664823775291443
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.015,5,0.06782526004314422
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.045,1,0.06790371464490891
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.045,2,0.0678221351146698
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.045,3,0.06966339470148086
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.045,4,0.0673495306611061
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.045,5,0.06852186542749406
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.015,1,0.06766772322654724
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.015,2,0.06708085511922836
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.015,3,0.06987062726020812
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.015,4,0.06578361977338791
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.015,5,0.06831244385242462
