target_arch,source_arch,mean,var,min,max
mlp_3x_192x192x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.015,0.07554128581523896,1.1585160552866695e-06,0.07436650748252868,0.07750808749198913
mlp_3x_192x192x128_do0.15_a0.045,mlp_3x_192x192x128_do0.15_a0.045,0.07554128581523896,1.1585160552866695e-06,0.07436650748252868,0.07750808749198913
mlp_3x_192x192x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.015,0.08025508361816405,5.805822501251953e-06,0.07634178035259247,0.08310505208969116
mlp_3x_192x192x128_do0.15_a0.045,mlp_3x_192x192x128_do0.25_a0.045,0.08025508361816405,5.805822501251953e-06,0.07634178035259247,0.08310505208969116
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.015,0.07663916249513626,6.187429162074512e-06,0.07387543091773986,0.08096664899587631
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_256x128_do0.15_a0.045,0.076465663793087,9.787427895441123e-06,0.07271189643144607,0.08171346462965011
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.015,0.07647687045574189,8.962652431008743e-06,0.07289897367954254,0.08180002003908157
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_256x128_do0.25_a0.045,0.076465663793087,9.787427895441123e-06,0.07271189643144607,0.08171346462965011
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.015,0.07647687045574189,8.962652431008743e-06,0.07289897367954254,0.08180002003908157
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_192x192_do0.15_a0.045,0.0758794857430458,1.0691698422433484e-05,0.071248492705822,0.08022646746635437
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.015,0.07706722155094146,3.6247061202248355e-06,0.0739978117465973,0.07947621246576309
mlp_3x_192x192x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.045,0.07561899446249008,2.3845574921721323e-06,0.0735318631887436,0.07783476626873016
mlp_3x_192x192x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.015,0.07663916249513626,6.187429162074512e-06,0.07387543091773986,0.08096664899587631
mlp_3x_192x192x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.045,0.07663916249513626,6.187429162074512e-06,0.07387543091773986,0.08096664899587631
mlp_3x_192x192x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.015,0.07804228152990342,1.313430692272463e-05,0.07246097800731659,0.08225399358272552
mlp_3x_192x192x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.045,0.07804228152990342,1.313430692272463e-05,0.07246097800731659,0.08225399358272552
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.015,0.07712443020105361,3.1925069559361233e-06,0.07518541884422303,0.08026898366212845
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.045,0.07723001476049422,6.670905301684099e-06,0.07475077600479126,0.08196724597215653
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.015,0.07622736982584,9.255078757192545e-06,0.07304380991458893,0.08203537262678147
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.045,0.07723001476049422,6.670905301684099e-06,0.07475077600479126,0.08196724597215653
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.015,0.07622736982584,9.255078757192545e-06,0.07304380991458893,0.08203537262678147
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.045,0.07617455691576004,6.706121117389903e-06,0.07293284578323364,0.07981156034469604
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.015,0.07609212684154511,2.3032364274884597e-06,0.0738850375533104,0.0782270209312439
mlp_3x_192x192x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.045,0.0763068921995163,2.458179332224248e-06,0.0747689380645752,0.07898399757146836
mlp_3x_192x192x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.015,0.07712443020105361,3.1925069559361233e-06,0.07518541884422303,0.08026898366212845
mlp_3x_192x192x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.045,0.07712443020105361,3.1925069559361233e-06,0.07518541884422303,0.08026898366212845
mlp_3x_192x192x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.015,0.07668540294647216,8.252883549872512e-06,0.07212666246891021,0.08020020067691803
mlp_3x_192x192x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.045,0.07668540294647216,8.252883549872512e-06,0.07212666246891021,0.08020020067691803
